sample,shape,finite,min,max,mean
sample_000,(1, 100, 6),true,-108.859,100.02,7.71893
sample_001,(1, 100, 6),true,-55.9699,102.81,16.9401
sample_002,(1, 100, 6),true,-68.8536,98.9197,10.4655
sample_003,(1, 100, 6),true,-107.128,102.445,6.10594
